"clade","species","haploid"
"asteraceae","Clibadium_microcephalum","16"
"asteraceae","Clibadium_pentaneuron","16"
"asteraceae","Clibadium_rhytidophyllum","16"
"asteraceae","Clibadium_surinamense","16"
"asteraceae","Coespeletia_moritziana","19"
"asteraceae","Coespeletia_thyrsiformis","19"
"asteraceae","Coespeletia_timotensis","19"
"asteraceae","Coleostephus_multicaulis","9"
"asteraceae","Coleostephus_myconis","9"
"asteraceae","Columbiadoria_hallii","9"
"asteraceae","Comaclinium_montanum","13"
"asteraceae","Condylidium_iresinoides","10"
"asteraceae","Conocliniopsis_prasiifolia","10"
"asteraceae","Conoclinium_betonicifolium","10"
"asteraceae","Conoclinium_coelestinum","10"
"asteraceae","Conoclinium_greggii","10"
"asteraceae","Constancea_nevinii","19"
"asteraceae","Conyza_japonica","9"
"asteraceae","Conyza_uliginosa","27"
"asteraceae","Conyza_popayanensis","27"
"asteraceae","Conyza_coronopifolia","9"
"asteraceae","Conyza_schiedeana","9"
"asteraceae","Conyza_ramosissima","5"
"asteraceae","Conyza_laevigata","27"
"asteraceae","Conyza_pinnata","9"
"asteraceae","Conyza_burkartii","18"
"asteraceae","Conyza_cardaminifolia","36"
"asteraceae","Conyza_filaginoides","9"
"asteraceae","Conyza_garnieri","9"
"asteraceae","Conyza_gnaphalioides","9"
"asteraceae","Conyza_leucantha","9"
"asteraceae","Conyza_newii","9"
"asteraceae","Conyza_podocephala","9"
"asteraceae","Conyza_pyrrhopappa","18"
"asteraceae","Conyza_sonariensis","27"
"asteraceae","Conyza_steudelii","9"
"asteraceae","Conyza_subscaposa","9"
"asteraceae","Conyza_sumatrensis","27"
"asteraceae","Conyza_trihecatactis","27"
"asteraceae","Conyza_welwitschii","9"
"asteraceae","Coreocarpus_arizonicus","12"
"asteraceae","Coreocarpus_congregatus","9"
"asteraceae","Coreocarpus_dissectus","12"
"asteraceae","Coreocarpus_insularis","11"
"asteraceae","Coreocarpus_involutus","12"
"asteraceae","Coreocarpus_parthenioides","12"
"asteraceae","Coreocarpus_sonoranus","12"
"asteraceae","Coreopsis_pubescens","13"
"asteraceae","Coreopsis_maritima","12"
"asteraceae","Coreopsis_grandiflora","13"
"asteraceae","Coreopsis_latifolia","13"
"asteraceae","Coreopsis_integrifolia","13"
"asteraceae","Coreopsis_intermedia","13"
"asteraceae","Coreopsis_venusta","13"
"asteraceae","Coreopsis_lanceolata","13"
"asteraceae","Coreopsis_bigelovii","12"
"asteraceae","Coreopsis_californica","12"
"asteraceae","Coreopsis_paludosa","12"
"asteraceae","Coreopsis_douglasii","12"
"asteraceae","Coreopsis_rosea","13"
"asteraceae","Coreopsis_nudata","13"
"asteraceae","Coreopsis_verticillata","13"
"asteraceae","Coreopsis_drummondii","13"
"asteraceae","Coreopsis_major","13"
"asteraceae","Coreopsis_auriculata","10"
"asteraceae","Coreopsis_basalis","13"
"asteraceae","Coreopsis_calliopsidea","12"
"asteraceae","Coreopsis_capillacea","13"
"asteraceae","Coreopsis_cyclocarpa","12"
"asteraceae","Coreopsis_delphiniifolia","39"
"asteraceae","Coreopsis_fasciculata","26"
"asteraceae","Coreopsis_gigantea","12"
"asteraceae","Coreopsis_gladiata","13"
"asteraceae","Coreopsis_hamiltonii","12"
"asteraceae","Coreopsis_leavenworthii","12"
"asteraceae","Coreopsis_maysillesii","12"
"asteraceae","Coreopsis_mcvaughii","13"
"asteraceae","Coreopsis_microlepis","13"
"asteraceae","Coreopsis_mutica","24"
"asteraceae","Coreopsis_nuecensis","9"
"asteraceae","Coreopsis_oblanceolata","13"
"asteraceae","Coreopsis_palmata","13"
"asteraceae","Coreopsis_petrophila","12"
"asteraceae","Coreopsis_petrophiloides","26"
"asteraceae","Coreopsis_pickeringii","23"
"asteraceae","Coreopsis_pulchra","13"
"asteraceae","Coreopsis_senaria","13"
"asteraceae","Coreopsis_stillmanii","12"
"asteraceae","Coreopsis_tinctoria","12"
"asteraceae","Coreopsis_tripteris","13"
"asteraceae","Coreopsis_woytkowskii","10"
"asteraceae","Corethrogyne_filaginifolia","5"
"asteraceae","Coronidium_oxylepis","14"
"asteraceae","Coronidium_scorpioides","24"
"asteraceae","Cosmos_pringlei","43"
"asteraceae","Cosmos_palmeri","17"
"asteraceae","Cosmos_schaffneri","12"
"asteraceae","Cosmos_modestus","12"
"asteraceae","Cosmos_mcvaughii","12"
"asteraceae","Cosmos_atrosanguineus","24"
"asteraceae","Cosmos_bipinnatus","12"
"asteraceae","Cosmos_carvifolius","11"
"asteraceae","Cosmos_caudatus","24"
"asteraceae","Cosmos_concolor","36"
"asteraceae","Cosmos_crithmifolius","33"
"asteraceae","Cosmos_deficiens","12"
"asteraceae","Cosmos_diversifolius","12"
"asteraceae","Cosmos_intercedens","11"
"asteraceae","Cosmos_jaliscensis","24"
"asteraceae","Cosmos_juxtlahuacensis","13"
"asteraceae","Cosmos_landii","22"
"asteraceae","Cosmos_linearifolius","11"
"asteraceae","Cosmos_montanus","12"
"asteraceae","Cosmos_ochroleucoflorus","22"
"asteraceae","Cosmos_pacificus","12"
"asteraceae","Cosmos_parviflorus","12"
"asteraceae","Cosmos_peucedanifolius","12"
"asteraceae","Cosmos_purpureus","24"
"asteraceae","Cosmos_scabiosoides","12"
"asteraceae","Cosmos_sessilis","12"
"asteraceae","Cosmos_sherffii","12"
"asteraceae","Cosmos_sulphureus","12"
"asteraceae","Cota_altissima","9"
"asteraceae","Cota_austriaca","9"
"asteraceae","Cota_tinctoria","9"
"asteraceae","Cotula_anthemoides","10"
"asteraceae","Cotula_coronopifolia","10"
"asteraceae","Cotula_turbinata","8"
"asteraceae","Cotula_australis","18"
"asteraceae","Cotula_cotuloides","18"
"asteraceae","Cotula_hemisphaerica","10"
"asteraceae","Cotula_membranifolia","26"
"asteraceae","Cousinia_tenuifolia","3"
"asteraceae","Cousinia_microcephala","6"
"asteraceae","Cousinia_gracilis","13"
"asteraceae","Cousinia_elata","13"
"asteraceae","Cousinia_gmelini","12"
"asteraceae","Cousinia_kotschyi","12"
"asteraceae","Cousinia_sagittata","12"
"asteraceae","Cousinia_candolleana","9"
"asteraceae","Cousinia_decipiens","13"
"asteraceae","Cousinia_discolor","13"
"asteraceae","Cousinia_microcarpa","10"
"asteraceae","Cousinia_cylindracea","13"
"asteraceae","Cousinia_verbascifolia","12"
"asteraceae","Cousinia_gaubae","13"
"asteraceae","Cousinia_irritans","13"
"asteraceae","Cousinia_sphaerocephala","13"
"asteraceae","Cousinia_congesta","12"
"asteraceae","Cousinia_concolor","13"
"asteraceae","Cousinia_adenostegia","13"
"asteraceae","Cousinia_aggregata","13"
"asteraceae","Cousinia_aitchisonii","13"
"asteraceae","Cousinia_alexeenkoana","13"
"asteraceae","Cousinia_araneosa","12"
"asteraceae","Cousinia_archibaldii","13"
"asteraceae","Cousinia_arctotidifolia","12"
"asteraceae","Cousinia_assyriaca","13"
"asteraceae","Cousinia_bachtiarica","13"
"asteraceae","Cousinia_barbeyi","12"
"asteraceae","Cousinia_behboudiana","12"
"asteraceae","Cousinia_belangeri","13"
"asteraceae","Cousinia_bijarensis","13"
"asteraceae","Cousinia_calocephala","12"
"asteraceae","Cousinia_calolepis","13"
"asteraceae","Cousinia_chamaepeuce","13"
"asteraceae","Cousinia_chlorosphaera","12"
"asteraceae","Cousinia_commutata","13"
"asteraceae","Cousinia_concinna","12"
"asteraceae","Cousinia_crispa","12"
"asteraceae","Cousinia_cymbolepis","12"
"asteraceae","Cousinia_elburzensis","12"
"asteraceae","Cousinia_eryngioides","11"
"asteraceae","Cousinia_esfandiarii","13"
"asteraceae","Cousinia_farsistanica","12"
"asteraceae","Cousinia_glaucopsis","13"
"asteraceae","Cousinia_hamadanensis","12"
"asteraceae","Cousinia_harazensis","13"
"asteraceae","Cousinia_heliantha","13"
"asteraceae","Cousinia_hypoleuca","13"
"asteraceae","Cousinia_hypopolia","13"
"asteraceae","Cousinia_iranica","12"
"asteraceae","Cousinia_keredjensis","12"
"asteraceae","Cousinia_khorramabadensis","12"
"asteraceae","Cousinia_lactiflora","12"
"asteraceae","Cousinia_lasiandra","13"
"asteraceae","Cousinia_leptolepis","13"
"asteraceae","Cousinia_lucida","13"
"asteraceae","Cousinia_meshhedensis","13"
"asteraceae","Cousinia_multiloba","13"
"asteraceae","Cousinia_nekarmanica","13"
"asteraceae","Cousinia_odontolepis","12"
"asteraceae","Cousinia_oligocephala","13"
"asteraceae","Cousinia_onopordioides","12"
"asteraceae","Cousinia_pergamacea","12"
"asteraceae","Cousinia_phyllocephala","12"
"asteraceae","Cousinia_pichleriana","12"
"asteraceae","Cousinia_pinarocephala","12"
"asteraceae","Cousinia_piptocephala","12"
"asteraceae","Cousinia_platyptera","13"
"asteraceae","Cousinia_prasina","13"
"asteraceae","Cousinia_prolifera","10"
"asteraceae","Cousinia_pterocaulos","12"
"asteraceae","Cousinia_raphiostegia","13"
"asteraceae","Cousinia_recurvata","12"
"asteraceae","Cousinia_renominata","11"
"asteraceae","Cousinia_sheidaii","13"
"asteraceae","Cousinia_stahliana","13"
"asteraceae","Cousinia_stocksii","12"
"asteraceae","Cousinia_straussii","12"
"asteraceae","Cousinia_tabrisiana","10"
"asteraceae","Cousinia_tenuiramula","13"
"asteraceae","Cousinia_thamnodes","13"
"asteraceae","Cousinia_trachylepis","13"
"asteraceae","Cousinia_trachyphyllaria","13"
"asteraceae","Cousinia_urumiensis","4"
"asteraceae","Cousinia_wilhelminae","12"
"asteraceae","Cousinia_xiphiolepis","13"
"asteraceae","Cousinia_zardkuhensis","12"
"asteraceae","Craspedia_glauca","44"
"asteraceae","Craspedia_uniflora","70"
"asteraceae","Crassocephalum_vitellinum","10"
"asteraceae","Crassocephalum_bougheyanum","12"
"asteraceae","Crassocephalum_crepidioides","20"
"asteraceae","Crassocephalum_montuosum","10"
"asteraceae","Crassocephalum_rubens","10"
"asteraceae","Cremanthodium_reniforme","29"
"asteraceae","Crepidiastrum_platyphyllum","5"
"asteraceae","Crepidiastrum_akagii","5"
"asteraceae","Crepidiastrum_chelidoniifolium","5"
"asteraceae","Crepidiastrum_denticulatum","5"
"asteraceae","Crepidiastrum_keiskeanum","5"
"asteraceae","Crepidiastrum_lanceolatum","5"
"asteraceae","Crepidiastrum_saxatile","5"
"asteraceae","Crepidiastrum_sonchifolium","5"
"asteraceae","Crepidifolium_tenuifolium","5"
"asteraceae","Crepis_alpina","5"
"asteraceae","Crepis_fraasii","6"
"asteraceae","Crepis_pyrenaica","4"
"asteraceae","Crepis_sibirica","5"
"asteraceae","Crepis_mollis","6"
"asteraceae","Crepis_pusilla","5"
"asteraceae","Crepis_runcinata","11"
"asteraceae","Crepis_bulbosa","9"
"asteraceae","Crepis_bellidifolia","4"
"asteraceae","Crepis_canariensis","4"
"asteraceae","Crepis_neglecta","2"
"asteraceae","Crepis_biennis","20"
"asteraceae","Crepis_capillaris","3"
"asteraceae","Crepis_pygmaea","6"
"asteraceae","Crepis_paludosa","6"
"asteraceae","Crepis_lyrata","6"
"asteraceae","Crepis_aurea","5"
"asteraceae","Crepis_micrantha","3"
"asteraceae","Crepis_oporinoides","4"
"asteraceae","Crepis_aspera","8"
"asteraceae","Crepis_hookeriana","4"
"asteraceae","Crepis_multicaulis","5"
"asteraceae","Crepis_newii","4"
"asteraceae","Crepis_albida","5"
"asteraceae","Crepis_amplexifolia","4"
"asteraceae","Crepis_bithynica","5"
"asteraceae","Crepis_bungei","6"
"asteraceae","Crepis_bursifolia","4"
"asteraceae","Crepis_chrysantha","4"
"asteraceae","Crepis_conyzifolia","4"
"asteraceae","Crepis_foetida","5"
"asteraceae","Crepis_fuliginosa","3"
"asteraceae","Crepis_jacquinii","6"
"asteraceae","Crepis_kotschyana","4"
"asteraceae","Crepis_lampsanoides","6"
"asteraceae","Crepis_nicaeensis","4"
"asteraceae","Crepis_pannonica","4"
"asteraceae","Crepis_pontana","5"
"asteraceae","Crepis_rubra","5"
"asteraceae","Crepis_sancta","5"
"asteraceae","Crepis_sibthorpiana","4"
"asteraceae","Crepis_tectorum","4"
"asteraceae","Crepis_vesicaria","4"
"asteraceae","Critonia_hospitalis","10"
"asteraceae","Critonia_morifolia","10"
"asteraceae","Critonia_quadrangularis","10"
"asteraceae","Critonia_sexangularis","10"
"asteraceae","Critoniella_acuminata","10"
"asteraceae","Critoniopsis_salicifolia","37"
"asteraceae","Critoniopsis_stellata","17"
"asteraceae","Critoniopsis_foliosa","18"
"asteraceae","Crocidium_multicaule","9"
"asteraceae","Cronquistia_pringlei","12"
"asteraceae","Cronquistianthus_chachapoyensis","10"
"asteraceae","Croptilon_divaricatum","4"
"asteraceae","Croptilon_hookerianum","2"
"asteraceae","Croptilon_rigidifolium","5"
"asteraceae","Crossostephium_chinense","2"
"asteraceae","Crossothamnus_weberbaueri","10"
"asteraceae","Crupina_vulgaris","15"
"asteraceae","Crupina_crupinastrum","14"
"asteraceae","Cuchumatanea_steyermarkii","8"
"asteraceae","Culcitium_canescens","20"
"asteraceae","Cuniculotinus_gramineus","9"
"asteraceae","Cyanthillium_conyzoides","9"
"asteraceae","Cyanthillium_albicans","9"
"asteraceae","Cyanthillium_cinereum","9"
"asteraceae","Cyanthillium_patulum","20"
"asteraceae","Cyanthillium_stelluliferum","8"
"asteraceae","Cyanus_segetum","12"
"asteraceae","Cyanus_triumfettii","10"
"asteraceae","Cyanus_depressus","8"
"asteraceae","Cyanus_lingulatus","10"
"asteraceae","Cyathocline_lutea","10"
"asteraceae","Cyathocline_purpurea","11"
"asteraceae","Cymophora_pringlei","8"
"asteraceae","Cymophora_hintonii","9"
"asteraceae","Cymophora_accedens","9"
"asteraceae","Cynara_cardunculus","17"
"asteraceae","Cyrtocymura_scorpioides","17"
"asteraceae","Dahlia_linearis","17"
"asteraceae","Dahlia_mollis","16"
"asteraceae","Dahlia_apiculata","36"
"asteraceae","Dahlia_dissecta","18"
"asteraceae","Dahlia_pteropoda","32"
"asteraceae","Dahlia_australis","16"
"asteraceae","Dahlia_rupicola","17"
"asteraceae","Dahlia_atropurpurea","32"
"asteraceae","Dahlia_scapigera","18"
"asteraceae","Dahlia_tenuis","16"
"asteraceae","Dahlia_imperialis","16"
"asteraceae","Dahlia_pinnata","32"
"asteraceae","Dahlia_sherffii","32"
"asteraceae","Dahlia_brevis","16"
"asteraceae","Dahlia_campanulata","16"
"asteraceae","Dahlia_cardiophylla","16"
"asteraceae","Dahlia_coccinea","32"
"asteraceae","Dahlia_excelsa","16"
"asteraceae","Dahlia_hjertingii","16"
"asteraceae","Dahlia_lehmannii","16"
"asteraceae","Dahlia_merckii","18"
"asteraceae","Dahlia_parvibracteata","16"
"asteraceae","Dahlia_rudis","16"
"asteraceae","Dahlia_sorensenii","32"
"asteraceae","Dahlia_tenuicaulis","16"
"asteraceae","Dahlia_tubulata","16"
"asteraceae","Dahlia_yuarezii","32"
"asteraceae","Damnamenia_vernicosa","54"
"asteraceae","Damnxanthodium_calvum","12"
"asteraceae","Daveaua_anthemoides","9"
"asteraceae","Decachaeta_incompta","16"
"asteraceae","Decachaeta_perornata","16"
"asteraceae","Decachaeta_pyramidalis","16"
"asteraceae","Decazesia_hecatocephala","14"
"asteraceae","Deinandra_palmeri","12"
"asteraceae","Deinandra_corymbosa","10"
"asteraceae","Deinandra_frutescens","12"
"asteraceae","Deinandra_arida","12"
"asteraceae","Deinandra_bacigalupii","12"
"asteraceae","Deinandra_clementina","12"
"asteraceae","Deinandra_conjugens","12"
"asteraceae","Deinandra_greeneana","12"
"asteraceae","Deinandra_halliana","10"
"asteraceae","Deinandra_increscens","12"
"asteraceae","Deinandra_kellogii","9"
"asteraceae","Deinandra_lobbii","11"
"asteraceae","Deinandra_martirensis","12"
"asteraceae","Deinandra_minthornii","12"
"asteraceae","Deinandra_mohavensis","11"
"asteraceae","Deinandra_pallida","9"
"asteraceae","Deinandra_pentactis","11"
"asteraceae","Deinandra_streetsii","12"
"asteraceae","Delairea_odorata","10"
"asteraceae","Delilia_biflora","12"
"asteraceae","Delwiensia_pattersonii","7"
"asteraceae","Dendranthema_morii","9"
"asteraceae","Dendranthema_×","9"
"asteraceae","Dendranthema_indicum","15"
"asteraceae","Dendranthema_japonicum","18"
"asteraceae","Dendranthema_aphrodite","27"
"asteraceae","Dendranthema_arisanense","9"
"asteraceae","Dendranthema_chanetii","27"
"asteraceae","Dendranthema_crassum","45"
"asteraceae","Dendranthema_lavandulifolium","9"
"asteraceae","Dendranthema_naktongense","9"
"asteraceae","Dendranthema_occidentali-japonense","2"
"asteraceae","Dendranthema_okiense","15"
"asteraceae","Dendranthema_oreastrum","27"
"asteraceae","Dendranthema_ornatum","2"
"asteraceae","Dendranthema_pacificum","45"
"asteraceae","Dendranthema_rupestre","9"
"asteraceae","Dendranthema_shiwogiku","36"
"asteraceae","Dendrophorbium_reflexum","49"
"asteraceae","Dendrosenecio_adnivalis","50"
"asteraceae","Dendrosenecio_cheranganiensis","50"
"asteraceae","Dendrosenecio_elgonensis","50"
"asteraceae","Dendrosenecio_erici-rosenii","50"
"asteraceae","Dendrosenecio_keniensis","52"
"asteraceae","Dendrosenecio_keniodendron","52"
"asteraceae","Dendroseris_micrantha","18"
"asteraceae","Dendroseris_macrantha","18"
"asteraceae","Dendroseris_litoralis","18"
"asteraceae","Dendroseris_neriifolia","18"
"asteraceae","Dendroviguiera_eriophora","17"
"asteraceae","Desmanthodium_fruticosum","17"
"asteraceae","Desmanthodium_perfoliatum","18"
"asteraceae","Diaperia_multicaulis","13"
"asteraceae","Diaperia_candida","7"
"asteraceae","Diaperia_verna","13"
"asteraceae","Diaspananthus_uniflorus","13"
"asteraceae","Dichaetophora_campestris","3"
"asteraceae","Dichrocephala_bicolor","6"
"asteraceae","Dichrocephala_integrifolia","9"
"asteraceae","Dichrocephala_chrysanthemifolia","10"
"asteraceae","Dichrocephala_auriculata","9"
"asteraceae","Dicoma_tomentosa","11"
"asteraceae","Dicoma_schimperi","10"
"asteraceae","Dicoria_canescens","18"
"asteraceae","Dicranocarpus_parviflorus","10"
"asteraceae","Dieteria_canescens","4"
"asteraceae","Dieteria_asteroides","4"
"asteraceae","Dieteria_bigelovii","4"
"asteraceae","Digitacalia_chiapensis","30"
"asteraceae","Digitacalia_crypta","30"
"asteraceae","Digitacalia_napeifolia","30"
"asteraceae","Dimeresia_howellii","7"
"asteraceae","Dimorphotheca_acutifolia","9"
"asteraceae","Dimorphotheca_barberae","19"
"asteraceae","Dimorphotheca_pluvialis","9"
"asteraceae","Dimorphotheca_sinuata","18"
"asteraceae","Diplostephium_glandulosum","9"
"asteraceae","Diplostephium_wurdackii","9"
"asteraceae","Diplostephium_macrocephalum","9"
"asteraceae","Diplostephium_ericoides","9"
"asteraceae","Diplostephium_callilepis","9"
"asteraceae","Diplostephium_hartwegii","9"
"asteraceae","Diplostephium_jaramilloi","18"
"asteraceae","Diplostephium_konotrichum","9"
"asteraceae","Distephanus_biafrae","9"
"asteraceae","Distephanus_divaricatus","10"
"asteraceae","Distephanus_garnierianus","30"
"asteraceae","Disynaphia_halimifolia","10"
"asteraceae","Disynaphia_ligulaefolia","10"
"asteraceae","Dittrichia_viscosa","9"
"asteraceae","Doellia_bovei","10"
"asteraceae","Doellingeria_umbellata","9"
"asteraceae","Doellingeria_scabra","9"
"asteraceae","Doellingeria_infirma","9"
"asteraceae","Doniophyton_anomalum","24"
"asteraceae","Doniophyton_weddellii","25"
"asteraceae","Doronicum_grandiflorum","30"
"asteraceae","Doronicum_plantagineum","60"
"asteraceae","Doronicum_austriacum","30"
"asteraceae","Doronicum_carpetanum","30"
"asteraceae","Doronicum_cataractarum","30"
"asteraceae","Doronicum_clusii","60"
"asteraceae","Doronicum_columnae","30"
"asteraceae","Doronicum_corsicum","30"
"asteraceae","Doronicum_glaciale","30"
"asteraceae","Doronicum_hungaricum","30"
"asteraceae","Doronicum_kamaonense","30"
"asteraceae","Doronicum_macrophyllum","45"
"asteraceae","Doronicum_oblongifolium","30"
"asteraceae","Doronicum_orientale","30"
"asteraceae","Doronicum_pardalianches","30"
"asteraceae","Dubautia_linearis","13"
"asteraceae","Dubautia_microcephala","14"
"asteraceae","Dubautia_reticulata","13"
"asteraceae","Dubautia_latifolia","14"
"asteraceae","Dubautia_montana","13"
"asteraceae","Dubautia_platyphylla","13"
"asteraceae","Dubautia_arborea","13"
"asteraceae","Dubautia_menziesii","13"
"asteraceae","Dubautia_molokaiensis","13"
"asteraceae","Dubautia_laxa","14"
"asteraceae","Dubautia_scabra","14"
"asteraceae","Dubautia_laevigata","14"
"asteraceae","Dubautia_ciliolata","13"
"asteraceae","Dubautia_dolosa","13"
"asteraceae","Dubautia_herbstobatae","13"
"asteraceae","Dubautia_imbricata","14"
"asteraceae","Dubautia_knudsenii","14"
"asteraceae","Dubautia_paleata","14"
"asteraceae","Dubautia_pauciflorula","14"
"asteraceae","Dubautia_plantaginea","14"
"asteraceae","Dubautia_raillardioides","14"
"asteraceae","Dubautia_sherffiana","13"
